STATION,NAME,DATE,TAVG
RUM00027612,"MOSCOW, RU",5/24/2017,
RUM00027612,"MOSCOW, RU",5/25/2017,
RUM00027612,"MOSCOW, RU",5/26/2017,
RUM00027612,"MOSCOW, RU",5/27/2017,
RUM00027612,"MOSCOW, RU",5/28/2017,
RUM00027612,"MOSCOW, RU",5/29/2017,
RUM00027612,"MOSCOW, RU",5/30/2017,
RUM00027612,"MOSCOW, RU",5/31/2017,
RUM00027612,"MOSCOW, RU",6/1/2017,
RUM00027612,"MOSCOW, RU",6/2/2017,
RUM00027612,"MOSCOW, RU",6/3/2017,
RUM00027612,"MOSCOW, RU",6/4/2017,
RUM00027612,"MOSCOW, RU",6/5/2017,
RUM00027612,"MOSCOW, RU",6/6/2017,
RUM00027612,"MOSCOW, RU",6/7/2017,
RUM00027612,"MOSCOW, RU",6/8/2017,
RUM00027612,"MOSCOW, RU",6/9/2017,
RUM00027612,"MOSCOW, RU",6/10/2017,
RUM00027612,"MOSCOW, RU",6/11/2017,
RUM00027612,"MOSCOW, RU",6/12/2017,
RUM00027612,"MOSCOW, RU",6/13/2017,
RUM00027612,"MOSCOW, RU",6/14/2017,
RUM00027612,"MOSCOW, RU",6/15/2017,
RUM00027612,"MOSCOW, RU",6/16/2017,
RUM00027612,"MOSCOW, RU",6/17/2017,
RUM00027612,"MOSCOW, RU",6/18/2017,
RUM00027612,"MOSCOW, RU",6/19/2017,
RUM00027612,"MOSCOW, RU",6/20/2017,
RUM00027612,"MOSCOW, RU",6/21/2017,
RUM00027612,"MOSCOW, RU",6/22/2017,
RUM00027612,"MOSCOW, RU",6/23/2017,
RUM00027612,"MOSCOW, RU",6/24/2017,
RUM00027612,"MOSCOW, RU",6/25/2017,
RUM00027612,"MOSCOW, RU",6/26/2017,
RUM00027612,"MOSCOW, RU",6/27/2017,
RUM00027612,"MOSCOW, RU",6/28/2017,
RUM00027612,"MOSCOW, RU",6/29/2017,
RUM00027612,"MOSCOW, RU",6/30/2017,
RUM00027612,"MOSCOW, RU",7/1/2017,
RUM00027612,"MOSCOW, RU",7/2/2017,
RUM00027612,"MOSCOW, RU",7/3/2017,
RUM00027612,"MOSCOW, RU",7/4/2017,
RUM00027612,"MOSCOW, RU",7/5/2017,
RUM00027612,"MOSCOW, RU",7/6/2017,
RUM00027612,"MOSCOW, RU",7/7/2017,
RUM00027612,"MOSCOW, RU",7/8/2017,
RUM00027612,"MOSCOW, RU",7/9/2017,
RUM00027612,"MOSCOW, RU",7/10/2017,
RUM00027612,"MOSCOW, RU",7/11/2017,
RUM00027612,"MOSCOW, RU",7/12/2017,
RUM00027612,"MOSCOW, RU",7/13/2017,
RUM00027612,"MOSCOW, RU",7/14/2017,
RUM00027612,"MOSCOW, RU",7/15/2017,
RUM00027612,"MOSCOW, RU",7/16/2017,
RUM00027612,"MOSCOW, RU",7/17/2017,
RUM00027612,"MOSCOW, RU",7/18/2017,
RUM00027612,"MOSCOW, RU",7/19/2017,
RUM00027612,"MOSCOW, RU",7/20/2017,
RUM00027612,"MOSCOW, RU",7/21/2017,
RUM00027612,"MOSCOW, RU",7/22/2017,
RUM00027612,"MOSCOW, RU",7/23/2017,
RUM00027612,"MOSCOW, RU",7/24/2017,
RUM00027612,"MOSCOW, RU",7/25/2017,
RUM00027612,"MOSCOW, RU",7/26/2017,
RUM00027612,"MOSCOW, RU",7/27/2017,
RUM00027612,"MOSCOW, RU",7/28/2017,
RUM00027612,"MOSCOW, RU",7/29/2017,
RUM00027612,"MOSCOW, RU",7/30/2017,
RUM00027612,"MOSCOW, RU",7/31/2017,
RUM00027612,"MOSCOW, RU",8/1/2017,
RUM00027612,"MOSCOW, RU",8/2/2017,
RUM00027612,"MOSCOW, RU",8/3/2017,
RUM00027612,"MOSCOW, RU",8/4/2017,
RUM00027612,"MOSCOW, RU",8/5/2017,
RUM00027612,"MOSCOW, RU",8/6/2017,
RUM00027612,"MOSCOW, RU",8/7/2017,
RUM00027612,"MOSCOW, RU",8/8/2017,
RUM00027612,"MOSCOW, RU",8/9/2017,
RUM00027612,"MOSCOW, RU",8/10/2017,
RUM00027612,"MOSCOW, RU",8/11/2017,69
RUM00027612,"MOSCOW, RU",8/12/2017,68
RUM00027612,"MOSCOW, RU",8/13/2017,
RUM00027612,"MOSCOW, RU",8/14/2017,
RUM00027612,"MOSCOW, RU",8/15/2017,
RUM00027612,"MOSCOW, RU",8/16/2017,
RUM00027612,"MOSCOW, RU",8/17/2017,
RUM00027612,"MOSCOW, RU",8/18/2017,
RUM00027612,"MOSCOW, RU",8/19/2017,
RUM00027612,"MOSCOW, RU",8/20/2017,
RUM00027612,"MOSCOW, RU",8/21/2017,
RUM00027612,"MOSCOW, RU",8/22/2017,76
RUM00027612,"MOSCOW, RU",8/23/2017,66
RUM00027612,"MOSCOW, RU",8/24/2017,
RUM00027612,"MOSCOW, RU",8/25/2017,57
RUM00027612,"MOSCOW, RU",8/26/2017,
RUM00027612,"MOSCOW, RU",8/27/2017,57
RUM00027612,"MOSCOW, RU",8/28/2017,
RUM00027612,"MOSCOW, RU",8/29/2017,
RUM00027612,"MOSCOW, RU",8/30/2017,
RUM00027612,"MOSCOW, RU",8/31/2017,
RUM00027612,"MOSCOW, RU",9/1/2017,
RUM00027612,"MOSCOW, RU",9/2/2017,
RUM00027612,"MOSCOW, RU",9/3/2017,
RUM00027612,"MOSCOW, RU",9/4/2017,
RUM00027612,"MOSCOW, RU",9/5/2017,
RUM00027612,"MOSCOW, RU",9/6/2017,
RUM00027612,"MOSCOW, RU",9/7/2017,
RUM00027612,"MOSCOW, RU",9/8/2017,
RUM00027612,"MOSCOW, RU",9/9/2017,
RUM00027612,"MOSCOW, RU",9/10/2017,
RUM00027612,"MOSCOW, RU",9/11/2017,
RUM00027612,"MOSCOW, RU",9/12/2017,
RUM00027612,"MOSCOW, RU",9/13/2017,
RUM00027612,"MOSCOW, RU",9/14/2017,62
RUM00027612,"MOSCOW, RU",9/15/2017,58
RUM00027612,"MOSCOW, RU",9/16/2017,
RUM00027612,"MOSCOW, RU",9/17/2017,
RUM00027612,"MOSCOW, RU",9/18/2017,
RUM00027612,"MOSCOW, RU",9/19/2017,
RUM00027612,"MOSCOW, RU",9/20/2017,
RUM00027612,"MOSCOW, RU",9/21/2017,
RUM00027612,"MOSCOW, RU",9/22/2017,
RUM00027612,"MOSCOW, RU",9/23/2017,
RUM00027612,"MOSCOW, RU",9/24/2017,
RUM00027612,"MOSCOW, RU",9/25/2017,
RUM00027612,"MOSCOW, RU",9/26/2017,
RUM00027612,"MOSCOW, RU",9/27/2017,
RUM00027612,"MOSCOW, RU",9/28/2017,
RUM00027612,"MOSCOW, RU",9/29/2017,
RUM00027612,"MOSCOW, RU",9/30/2017,
RUM00027612,"MOSCOW, RU",10/1/2017,
RUM00027612,"MOSCOW, RU",10/2/2017,
RUM00027612,"MOSCOW, RU",10/3/2017,
RUM00027612,"MOSCOW, RU",10/4/2017,
RUM00027612,"MOSCOW, RU",10/5/2017,
RUM00027612,"MOSCOW, RU",10/6/2017,
RUM00027612,"MOSCOW, RU",10/7/2017,
RUM00027612,"MOSCOW, RU",10/8/2017,
RUM00027612,"MOSCOW, RU",10/9/2017,
RUM00027612,"MOSCOW, RU",10/10/2017,
RUM00027612,"MOSCOW, RU",10/11/2017,
RUM00027612,"MOSCOW, RU",10/12/2017,
RUM00027612,"MOSCOW, RU",10/13/2017,
RUM00027612,"MOSCOW, RU",10/14/2017,
RUM00027612,"MOSCOW, RU",10/15/2017,
RUM00027612,"MOSCOW, RU",10/16/2017,
RUM00027612,"MOSCOW, RU",10/17/2017,
RUM00027612,"MOSCOW, RU",10/18/2017,
RUM00027612,"MOSCOW, RU",10/19/2017,
RUM00027612,"MOSCOW, RU",10/20/2017,
RUM00027612,"MOSCOW, RU",10/21/2017,
RUM00027612,"MOSCOW, RU",10/22/2017,
RUM00027612,"MOSCOW, RU",10/23/2017,
RUM00027612,"MOSCOW, RU",10/24/2017,
RUM00027612,"MOSCOW, RU",10/25/2017,
RUM00027612,"MOSCOW, RU",10/26/2017,28
RUM00027612,"MOSCOW, RU",10/27/2017,
RUM00027612,"MOSCOW, RU",10/28/2017,
RUM00027612,"MOSCOW, RU",10/29/2017,
RUM00027612,"MOSCOW, RU",10/30/2017,
RUM00027612,"MOSCOW, RU",10/31/2017,
RUM00027612,"MOSCOW, RU",11/1/2017,30
RUM00027612,"MOSCOW, RU",11/2/2017,27
RUM00027612,"MOSCOW, RU",11/3/2017,30
RUM00027612,"MOSCOW, RU",11/4/2017,33
RUM00027612,"MOSCOW, RU",11/5/2017,39
RUM00027612,"MOSCOW, RU",11/6/2017,42
RUM00027612,"MOSCOW, RU",11/7/2017,40
RUM00027612,"MOSCOW, RU",11/8/2017,34
RUM00027612,"MOSCOW, RU",11/9/2017,33
RUM00027612,"MOSCOW, RU",11/10/2017,35
RUM00027612,"MOSCOW, RU",11/11/2017,40
RUM00027612,"MOSCOW, RU",11/12/2017,38
RUM00027612,"MOSCOW, RU",11/13/2017,33
RUM00027612,"MOSCOW, RU",11/14/2017,34
RUM00027612,"MOSCOW, RU",11/15/2017,35
RUM00027612,"MOSCOW, RU",11/16/2017,37
RUM00027612,"MOSCOW, RU",11/17/2017,35
RUM00027612,"MOSCOW, RU",11/18/2017,36
RUM00027612,"MOSCOW, RU",11/19/2017,34
RUM00027612,"MOSCOW, RU",11/20/2017,35
RUM00027612,"MOSCOW, RU",11/21/2017,32
RUM00027612,"MOSCOW, RU",11/22/2017,30
RUM00027612,"MOSCOW, RU",11/23/2017,26
RUM00027612,"MOSCOW, RU",11/24/2017,24
RUM00027612,"MOSCOW, RU",11/25/2017,22
RUM00027612,"MOSCOW, RU",11/26/2017,23
RUM00027612,"MOSCOW, RU",11/27/2017,26
RUM00027612,"MOSCOW, RU",11/28/2017,27
RUM00027612,"MOSCOW, RU",11/29/2017,23
RUM00027612,"MOSCOW, RU",11/30/2017,28
RUM00027612,"MOSCOW, RU",12/1/2017,32
RUM00027612,"MOSCOW, RU",12/2/2017,34
RUM00027612,"MOSCOW, RU",12/3/2017,33
RUM00027612,"MOSCOW, RU",12/4/2017,31
RUM00027612,"MOSCOW, RU",12/5/2017,28
RUM00027612,"MOSCOW, RU",12/6/2017,27
RUM00027612,"MOSCOW, RU",12/7/2017,24
RUM00027612,"MOSCOW, RU",12/8/2017,24
RUM00027612,"MOSCOW, RU",12/9/2017,31
RUM00027612,"MOSCOW, RU",12/10/2017,33
RUM00027612,"MOSCOW, RU",12/11/2017,35
RUM00027612,"MOSCOW, RU",12/12/2017,32
RUM00027612,"MOSCOW, RU",12/13/2017,37
RUM00027612,"MOSCOW, RU",12/14/2017,33
RUM00027612,"MOSCOW, RU",12/15/2017,35
RUM00027612,"MOSCOW, RU",12/16/2017,38
RUM00027612,"MOSCOW, RU",12/17/2017,40
RUM00027612,"MOSCOW, RU",12/18/2017,32
RUM00027612,"MOSCOW, RU",12/19/2017,32
RUM00027612,"MOSCOW, RU",12/20/2017,33
RUM00027612,"MOSCOW, RU",12/21/2017,31
RUM00027612,"MOSCOW, RU",12/22/2017,26
RUM00027612,"MOSCOW, RU",12/23/2017,27
RUM00027612,"MOSCOW, RU",12/24/2017,29
RUM00027612,"MOSCOW, RU",12/25/2017,26
RUM00027612,"MOSCOW, RU",12/26/2017,32
RUM00027612,"MOSCOW, RU",12/27/2017,36
RUM00027612,"MOSCOW, RU",12/28/2017,34
RUM00027612,"MOSCOW, RU",12/29/2017,36
RUM00027612,"MOSCOW, RU",12/30/2017,35
RUM00027612,"MOSCOW, RU",12/31/2017,34
RUM00027612,"MOSCOW, RU",1/1/2018,34
RUM00027612,"MOSCOW, RU",1/2/2018,36
RUM00027612,"MOSCOW, RU",1/3/2018,37
RUM00027612,"MOSCOW, RU",1/4/2018,35
RUM00027612,"MOSCOW, RU",1/5/2018,30
RUM00027612,"MOSCOW, RU",1/6/2018,34
RUM00027612,"MOSCOW, RU",1/7/2018,35
RUM00027612,"MOSCOW, RU",1/8/2018,28
RUM00027612,"MOSCOW, RU",1/9/2018,25
RUM00027612,"MOSCOW, RU",1/10/2018,25
RUM00027612,"MOSCOW, RU",1/11/2018,24
RUM00027612,"MOSCOW, RU",1/12/2018,20
RUM00027612,"MOSCOW, RU",1/13/2018,17
RUM00027612,"MOSCOW, RU",1/14/2018,20
RUM00027612,"MOSCOW, RU",1/15/2018,25
RUM00027612,"MOSCOW, RU",1/16/2018,18
RUM00027612,"MOSCOW, RU",1/17/2018,18
RUM00027612,"MOSCOW, RU",1/18/2018,20
RUM00027612,"MOSCOW, RU",1/19/2018,19
RUM00027612,"MOSCOW, RU",1/20/2018,16
RUM00027612,"MOSCOW, RU",1/21/2018,24
RUM00027612,"MOSCOW, RU",1/22/2018,15
RUM00027612,"MOSCOW, RU",1/23/2018,15
RUM00027612,"MOSCOW, RU",1/24/2018,17
RUM00027612,"MOSCOW, RU",1/25/2018,18
RUM00027612,"MOSCOW, RU",1/26/2018,25
RUM00027612,"MOSCOW, RU",1/27/2018,23
RUM00027612,"MOSCOW, RU",1/28/2018,22
RUM00027612,"MOSCOW, RU",1/29/2018,21
RUM00027612,"MOSCOW, RU",1/30/2018,29
RUM00027612,"MOSCOW, RU",1/31/2018,25
RUM00027612,"MOSCOW, RU",2/1/2018,14
RUM00027612,"MOSCOW, RU",2/2/2018,24
RUM00027612,"MOSCOW, RU",2/3/2018,33
RUM00027612,"MOSCOW, RU",2/4/2018,18
RUM00027612,"MOSCOW, RU",2/5/2018,10
RUM00027612,"MOSCOW, RU",2/6/2018,9
RUM00027612,"MOSCOW, RU",2/7/2018,14
RUM00027612,"MOSCOW, RU",2/8/2018,15
RUM00027612,"MOSCOW, RU",2/9/2018,21
RUM00027612,"MOSCOW, RU",2/10/2018,21
RUM00027612,"MOSCOW, RU",2/11/2018,24
RUM00027612,"MOSCOW, RU",2/12/2018,22
RUM00027612,"MOSCOW, RU",2/13/2018,15
RUM00027612,"MOSCOW, RU",2/14/2018,15
RUM00027612,"MOSCOW, RU",2/15/2018,17
RUM00027612,"MOSCOW, RU",2/16/2018,23
RUM00027612,"MOSCOW, RU",2/17/2018,24
RUM00027612,"MOSCOW, RU",2/18/2018,25
RUM00027612,"MOSCOW, RU",2/19/2018,24
RUM00027612,"MOSCOW, RU",2/20/2018,19
RUM00027612,"MOSCOW, RU",2/21/2018,12
RUM00027612,"MOSCOW, RU",2/22/2018,11
RUM00027612,"MOSCOW, RU",2/23/2018,9
RUM00027612,"MOSCOW, RU",2/24/2018,10
RUM00027612,"MOSCOW, RU",2/25/2018,4
RUM00027612,"MOSCOW, RU",2/26/2018,0
RUM00027612,"MOSCOW, RU",2/27/2018,2
RUM00027612,"MOSCOW, RU",2/28/2018,2
RUM00027612,"MOSCOW, RU",3/1/2018,9
RUM00027612,"MOSCOW, RU",3/2/2018,12
RUM00027612,"MOSCOW, RU",3/3/2018,15
RUM00027612,"MOSCOW, RU",3/4/2018,15
RUM00027612,"MOSCOW, RU",3/5/2018,16
RUM00027612,"MOSCOW, RU",3/6/2018,12
RUM00027612,"MOSCOW, RU",3/7/2018,19
RUM00027612,"MOSCOW, RU",3/8/2018,21
RUM00027612,"MOSCOW, RU",3/9/2018,20
RUM00027612,"MOSCOW, RU",3/10/2018,21
RUM00027612,"MOSCOW, RU",3/11/2018,23
RUM00027612,"MOSCOW, RU",3/12/2018,26
RUM00027612,"MOSCOW, RU",3/13/2018,32
RUM00027612,"MOSCOW, RU",3/14/2018,28
RUM00027612,"MOSCOW, RU",3/15/2018,26
RUM00027612,"MOSCOW, RU",3/16/2018,14
RUM00027612,"MOSCOW, RU",3/17/2018,9
RUM00027612,"MOSCOW, RU",3/18/2018,13
RUM00027612,"MOSCOW, RU",3/19/2018,25
RUM00027612,"MOSCOW, RU",3/20/2018,31
RUM00027612,"MOSCOW, RU",3/21/2018,31
RUM00027612,"MOSCOW, RU",3/22/2018,29
RUM00027612,"MOSCOW, RU",3/23/2018,32
RUM00027612,"MOSCOW, RU",3/24/2018,28
RUM00027612,"MOSCOW, RU",3/25/2018,34
RUM00027612,"MOSCOW, RU",3/26/2018,39
RUM00027612,"MOSCOW, RU",3/27/2018,27
RUM00027612,"MOSCOW, RU",3/28/2018,21
RUM00027612,"MOSCOW, RU",3/29/2018,24
RUM00027612,"MOSCOW, RU",3/30/2018,28
RUM00027612,"MOSCOW, RU",3/31/2018,31
RUM00027612,"MOSCOW, RU",4/1/2018,
RUM00027612,"MOSCOW, RU",4/2/2018,
RUM00027612,"MOSCOW, RU",4/3/2018,
RUM00027612,"MOSCOW, RU",4/4/2018,
RUM00027612,"MOSCOW, RU",4/5/2018,
RUM00027612,"MOSCOW, RU",4/6/2018,
RUM00027612,"MOSCOW, RU",4/7/2018,
RUM00027612,"MOSCOW, RU",4/8/2018,
RUM00027612,"MOSCOW, RU",4/9/2018,
RUM00027612,"MOSCOW, RU",4/10/2018,
RUM00027612,"MOSCOW, RU",4/11/2018,
RUM00027612,"MOSCOW, RU",4/12/2018,
RUM00027612,"MOSCOW, RU",4/13/2018,
RUM00027612,"MOSCOW, RU",4/14/2018,
RUM00027612,"MOSCOW, RU",4/15/2018,
RUM00027612,"MOSCOW, RU",4/16/2018,
RUM00027612,"MOSCOW, RU",4/17/2018,
RUM00027612,"MOSCOW, RU",4/18/2018,
RUM00027612,"MOSCOW, RU",4/19/2018,
RUM00027612,"MOSCOW, RU",4/20/2018,
RUM00027612,"MOSCOW, RU",4/21/2018,
RUM00027612,"MOSCOW, RU",4/22/2018,
RUM00027612,"MOSCOW, RU",4/23/2018,
RUM00027612,"MOSCOW, RU",4/24/2018,
RUM00027612,"MOSCOW, RU",4/25/2018,
RUM00027612,"MOSCOW, RU",4/26/2018,
RUM00027612,"MOSCOW, RU",4/27/2018,
RUM00027612,"MOSCOW, RU",4/28/2018,
RUM00027612,"MOSCOW, RU",4/29/2018,
RUM00027612,"MOSCOW, RU",4/30/2018,67
RUM00027612,"MOSCOW, RU",5/1/2018,59
RUM00027612,"MOSCOW, RU",5/2/2018,67
RUM00027612,"MOSCOW, RU",5/3/2018,66
RUM00027612,"MOSCOW, RU",5/4/2018,59
RUM00027612,"MOSCOW, RU",5/5/2018,66
RUM00027612,"MOSCOW, RU",5/6/2018,57
RUM00027612,"MOSCOW, RU",5/7/2018,60
RUM00027612,"MOSCOW, RU",5/8/2018,
RUM00027612,"MOSCOW, RU",5/9/2018,
RUM00027612,"MOSCOW, RU",5/10/2018,
RUM00027612,"MOSCOW, RU",5/11/2018,
RUM00027612,"MOSCOW, RU",5/12/2018,
RUM00027612,"MOSCOW, RU",5/13/2018,
RUM00027612,"MOSCOW, RU",5/14/2018,
RUM00027612,"MOSCOW, RU",5/15/2018,
RUM00027612,"MOSCOW, RU",5/16/2018,
RUM00027612,"MOSCOW, RU",5/17/2018,
RUM00027612,"MOSCOW, RU",5/18/2018,
RUM00027612,"MOSCOW, RU",5/19/2018,
RUM00027612,"MOSCOW, RU",5/20/2018,
RUM00027612,"MOSCOW, RU",5/21/2018,
RUM00027612,"MOSCOW, RU",5/22/2018,
RUM00027612,"MOSCOW, RU",5/23/2018,
RUM00027612,"MOSCOW, RU",5/24/2018,
RUM00027612,"MOSCOW, RU",5/25/2018,
RUM00027612,"MOSCOW, RU",5/26/2018,
RUM00027612,"MOSCOW, RU",5/27/2018,
RUM00027612,"MOSCOW, RU",5/28/2018,
RUM00027612,"MOSCOW, RU",5/29/2018,
RUM00027612,"MOSCOW, RU",5/30/2018,
RUM00027612,"MOSCOW, RU",5/31/2018,
RUM00027612,"MOSCOW, RU",6/1/2018,
RUM00027612,"MOSCOW, RU",6/2/2018,
RUM00027612,"MOSCOW, RU",6/3/2018,
RUM00027612,"MOSCOW, RU",6/4/2018,
RUM00027612,"MOSCOW, RU",6/5/2018,
RUM00027612,"MOSCOW, RU",6/6/2018,
RUM00027612,"MOSCOW, RU",6/7/2018,
RUM00027612,"MOSCOW, RU",6/8/2018,
RUM00027612,"MOSCOW, RU",6/9/2018,
RUM00027612,"MOSCOW, RU",6/10/2018,
